property_id,category,matching_review_count,avg_match_score,max_match_score,avg_sentiment_score,eligible_review_count,review_coverage,bayesian_avg_match_score,property_category_score,scored_at_utc,category_rank,PropertyID,PropertyVersionStartDateLocal,PropertyReferenceType,ParkReference,ParkReferenceType,PropertyLeadID,BrandID,OwnerID,AllowsPets,NumberOfPetsAllowed,Bathrooms,Bedrooms,ChangeOverDay,Latitude,Longitude,ParkName,PricingArea,PropertyName,PropertyStatus,PropertyType,Rating,RatingType,Sleeps,SykesTicks,isHoneyPot,isTestProperty,Northings,Eastings,LocationLongName,LocationType,County,Country,Location,WorkingRegion,PropertyLiveDate,AvailableFromDate,AvailableToDate,DateToldWithdrawingLocal,WithdrawalReason,WithdrawalWhatReason,WithdrawalWhyReason,StopSell,CommissionRate,RevenueManagementOption,ReinstatementDate,ManagedServiceOption,hasBroadband,hasDishwasher,hasEnclosedGarden,hasGames,hasGarden,hasHotTub,hasIndoorPool,hasLivestock,hasOffRoadParking,hasOpenFire,hasPoolTable,hasSauna,hasSpaOrGym,hasSpaJacuzzi,hasSwimmingPool,hasWashingMachine,isCoastal,hasCountryside,hasFishing,isIsolated,hasNationalPark,hasNationalTrust,isNearPub,isNearShop,isNearCanal,isNearCycling,isNearLake,isNearRailway,isNearRiver,isNearWalks,isNew,hasNoAnimals,hasShortBreaksAllowed,hasSpecialOffers,isChildFriendly,hasCotAvailable,isGroundFloor,hasLastMinuteBreakAllowed,isSmokeFree,isSmoking,hasCharacter,isFamily,isFarm,isInGroup,isLogCabin,isLuxury,isRomantic,isThatched,isUnusual,meets_property_criteria,criteria_flag,evidence_quote_1,evidence_quote_2,evidence_quote_3,evidence_quote_4,evidence_quote_5
944044,Best for Views,6,9.666666667,10,10,12,0.5,9.012354676,9.407412806,09:29.2,47,150167,11:00.0,SykesPropertyID,SykesPark:0,SykesParkID,61831,1,124890,1,2,2,3,Friday,55.3087546,-4.833715,,Scottish Lowlands,Ailsa Shores,Current,House semi-detached,5,Ticks 1 to 5,6,5,0,0,605500,220500,"Turnberry, South Ayrshire",Other settlement,South Ayrshire,Scotland,Turnberry,Southern Scotland,04/06/2021,26/06/2021,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No Option Assigned,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,criteria met,with stunning views.,"idyllic for comfort, scenery and of course sea views",amazing views,"The front aspect overlooks Turnberry Bay, Ailsa Craig and the Lighthouse.",with stunning views
1073438,Best for Views,6,9.666666667,10,10,18,0.333333333,9.012354676,9.407412806,09:29.2,48,151524,02:50.0,SykesPropertyID,SykesPark:0,SykesParkID,193077,1,340372,0,0,4,4,Friday,54.4420991,-2.3610543,,Cumbria East of M6,Birkett Barn,Current,House detached,4,Ticks 1 to 5,8,4,0,0,506500,377500,"Nateby, Cumbria",Other settlement,Cumbria,England,Nateby,Cumbria & The Lake District,25/06/2021,02/07/2021,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,criteria met,the views from the hot tub are amazing,"set in the most glorious setting, with magnificent views",The house is fabulous with amazing views.,Beautiful views from the property,The setting and view from hot tub is just breathtaking
1118018,Best for Views,6,9.666666667,10,10,20,0.3,9.012354676,9.407412806,09:29.2,49,208285,25:08.0,SykesPropertyID,SykesPark:0,SykesParkID,236213,343,492347,1,2,1,1,Saturday,50.8986255,-3.7551923,,Devon,Orchard Retreat,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,2,4,0,0,113500,276500,"West Worlington, Devon",Other settlement,Devon,England,West Worlington,Devon,14/09/2022,24/09/2022,,,Unknown,Unknown,Unknown,0,17,Partial Plus Income Maximisation,,No,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,criteria met,the views were incredible,great views across the countryside,gorgeous views,breathtaking views,The view and setting were very tranquil
1121914,Best for Views,7,9.571428571,10,10,21,0.333333333,9.011627931,9.406976758,09:29.2,50,217623,23:28.0,SykesPropertyID,SykesPark:0,SykesParkID,242937,438,505694,1,2,3,5,Friday,55.557803,-1.6309792,,HP Northumberland,Waters Edge Beadnell (Harbour Road),Current,House detached,5,Ticks 1 to 5,10,5,1,0,629500,423500,"Beadnell, Northumberland",Other settlement,Northumberland,England,Beadnell,Northumberland,29/05/2018,29/05/2018,,,Unknown,Unknown,Unknown,0,9,Super Income Maximisation,,No,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,criteria met,brilliant views from the living room and balcony,Stunning sea views,Perfect location facing the sea,Lovely property with a fantastic view.,the position is superb with a small beach opposite and great views
1159387,Best for Views,7,9.571428571,10,10,15,0.466666667,9.011627931,9.406976758,09:29.2,51,288519,12:55.0,SykesPropertyID,SykesPark:0,SykesParkID,276426,1,614619,1,1,1,1,Friday,53.0809046,-3.43836,,North Wales,Rhosydd,Current,Hut/Pod/Yurt,5,Ticks 1 to 5,2,5,0,0,357500,305500,"Cyffylliog, Denbighshire",Other settlement,Denbighshire,Wales,Cyffylliog,North Wales,28/06/2024,05/06/2024,,,Unknown,Unknown,Unknown,0,16,Super Income Maximisation,,No,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,criteria met,stunning views,The views across the fields are absolutely stunning,Lovely and rural with great views,Incredible views!,the view is amazing
988094,Best for Views,9,9.444444444,10,10,15,0.6,9.010403938,9.406242363,09:29.2,52,124381,49:17.0,SykesPropertyID,SykesPark:0,SykesParkID,106894,1,186907,1,2,1,1,Friday,52.5816359,-3.015714,,Shropshire & Telford,Stiperstones Pod,Current,Hut/Pod/Yurt,4,Ticks 1 to 5,2,4,0,0,298500,331500,"White Grit, Powys",Other settlement,Powys,Wales,White Grit,Mid Wales,01/11/2019,01/11/2019,,,Unknown,Unknown,Unknown,0,17,Super Income Maximisation,,No Option Assigned,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,criteria met,excellent views,The views were unreal from the pod!,The views that surround the pod are just stunning.,Location and views from the pods is beautiful.,How many places can you lie in a hot tub with such spectacular views
1138662,Best for Views,10,9.4,10,10,15,0.666666667,9.009883741,9.405930245,09:29.2,53,235358,03:13.0,SykesPropertyID,SykesPark:0,SykesParkID,257076,1,516627,1,2,4,4,Saturday,54.6080268,-2.4415369,,Cumbria East of M6,The Hayloft,Current,Farm Stay,4,Ticks 1 to 5,8,4,0,0,521500,372500,"Murton, Cumbria",Other settlement,Cumbria,England,Murton,Cumbria & The Lake District,22/04/2024,29/04/2024,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,criteria met,the thing that really makes The Hayloft special are the views - absolutely magnificent!,amazing views over the countryside,What a fantastic property situated in a gorgeous place with fantastic views!,The views from the cottage are breath taking.,we were struck by the serenity of the setting and the gorgeous views across the Valley
1122454,Best for Views,10,9.4,10,10,15,0.666666667,9.009883741,9.405930245,09:29.2,54,213406,10:38.0,SykesPropertyID,SykesPark:0,SykesParkID,240889,1,506247,1,2,3,3,Friday,52.5819651,-3.2271879,,Mid Wales,Bwncath,Current,Lodge,5,Ticks 1 to 5,6,5,0,0,297500,317500,"Fron, Powys",Other settlement,Powys,Wales,Fron,Mid Wales,23/04/2024,23/04/2024,,,Unknown,Unknown,Unknown,0,14,Partial Income Maximisation,,No,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,criteria met,stunning views,beautiful views,The views were absolutely breathtaking!,The views really outstanding.,the views are stunning especially from the veranda
1138292,Best for Views,21,9.238095238,10,9.857142857,28,0.75,9.038634672,9.394609374,09:29.2,55,234856,01:38.0,SykesPropertyID,SykesPark:0,SykesParkID,256631,1,551561,1,2,2,2,Friday,52.7977912,-3.2842043,,North Wales,Mynydd Y Glyn Lodge,Current,Lodge,4,Ticks 1 to 5,4,4,0,0,322500,313500,"Rhos-y-brithdir, Powys",Other settlement,Powys,Wales,Rhos-y-brithdir,Mid Wales,09/10/2023,24/10/2023,,,Unknown,Unknown,Unknown,0,16,Full Income Maximisation,,No,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,criteria met,the spectacular views from every side,the grounds the log cabin is on has the most amazing views what ever way you look,"stunning, panoramic views of the Welsh countryside outside",amazing views of the local countryside,The views from the deck were fantastic.
1151887,Best for Views,14,9.357142857,10,9.821428571,22,0.636363636,9.049903118,9.394227585,09:29.2,56,279076,24:17.0,SykesPropertyID,SykesPark:0,SykesParkID,269070,1,592246,0,0,2,3,Saturday,54.6497651,-5.5428774,,Northern Ireland,Rocklyn Lodge,Current,Beach House,4,Ticks 1 to 5,6,4,0,0,,,"Donaghadee, Northern Ireland",Other settlement,Northern Ireland,Northern Ireland,Donaghadee,Ireland,01/05/2024,01/06/2024,,,Unknown,Unknown,Unknown,0,22,Partial Plus Income Maximisation,,Yes,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,criteria met,the views are spectacular even during Storm Amy,stunning views every hour of the day,stunning views,spectacular sea views,"The views from the lounge, dining area and kitchen are fabulous, sitting on the veranda and looking out to sea is just great!!"
1155054,Best for Views,12,9.5,10,9.666666667,21,0.571428571,9.09989431,9.393269919,09:29.2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,criteria met,with the most amazing views of St Bees Head and the Isle of Man,views that are spectacular,brilliant views,beautiful views,The views from the enclosed back garden were beautiful. The spectacular sunsets over the sea and the views over to the Isle of Man and Dumfries and Galloway were magnificent.
1037085,Best for Views,16,9.25,10,9.9375,20,0.8,9.007602878,9.392061727,09:29.2,58,194139,43:39.0,SykesPropertyID,SykesPark:0,SykesParkID,157670,389,246964,0,0,1,1,Friday,53.3747865,-4.3239828,,Anglesey,Tyddyn Haidd,Current,Annex,4,Ticks 1 to 5,2,4,0,0,389500,245500,"Gadfa, Isle of Anglesey",Other settlement,Isle of Anglesey,Wales,Gadfa,North Wales,10/05/2022,10/05/2022,,,Unknown,Unknown,Unknown,0,20.5,Super Income Maximisation,,Yes,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,criteria met,the views are amazing,stunning views,lovely views,far reaching views of mountains and sea,with stunning views
1143188,Best for Views,18,9.333333333,10,9.722222222,24,0.75,9.078488386,9.391537476,09:29.2,59,266067,52:06.0,SykesPropertyID,SykesPark:0,SykesParkID,261475,1,538262,1,1,1,2,Saturday,57.6727973,-2.3367064,,Scottish Lowlands,Craignure,Current,Apartment,4,Ticks 1 to 5,4,4,0,0,864500,380500,"Gardenstown, Aberdeenshire",Other settlement,Aberdeenshire,Scotland,Gardenstown,Highlands and Islands,01/11/2023,23/03/2024,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,criteria met,tremendous views,stunning views to the bay,fabulous views,The views from the picture windows and balconies overlooking the sea and harbour are fabulous,The views from the balcony and the terrace are fantastic.
1129268,Best for Views,11,9.545454546,10,9.636363636,13,0.846153846,9.104651182,9.390063436,09:29.2,60,224480,47:40.0,SykesPropertyID,SykesPark:0,SykesParkID,247870,389,525582,0,0,1,2,Friday,52.9195959,-4.2339423,,HP - Wales North West Coast,Golygfa'r Gastell / Castle View,Current,Apartment,4,Ticks 1 to 5,4,4,1,0,338500,249500,"Pen-y-bryn, Gwynedd",Other settlement,Gwynedd,Wales,Pen-y-bryn,North Wales,26/05/2023,23/06/2023,,,Unknown,Unknown,Unknown,0,17,Super Income Maximisation,,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,criteria met,this appartment has glorious views from the outside balcony toward the castle and sea,great views,The views from the balcony are outstanding.,The most stunning views from the balcony - castle in front and water to both sides.,Such a beautiful apartment with fabulous views.
1058314,Best for Views,17,9.352941177,10,9.705882353,20,0.85,9.081395364,9.390013689,09:29.2,61,152651,07:04.0,SykesPropertyID,SykesPark:0,SykesParkID,178455,1,296542,0,0,1,2,Saturday,53.3257759,-3.8457901,,HP - Wales North Coast,4 Anglesey Road,Current,House semi-detached,4,Ticks 1 to 5,4,4,1,0,381500,278500,"Llandudno, Conwy",Town,Conwy,Wales,Llandudno,North Wales,14/05/2021,15/05/2021,,,Unknown,Unknown,Unknown,0,16,Full Income Maximisation,,No,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,criteria met,we loved waking up each morning to the sea view,"the views from the cottage are to die for, I spent hours just looking out of the window at the sea and coastline",the view is incredible!,the property itself is amazing with some of the best views in Llandudno (maybe even Wales!),The views from the window are amazing.
1069258,Best for Views,8,9.625,10,9.75,12,0.666666667,9.06653749,9.389922494,09:29.2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,criteria met,wonderful view,with a lovely view across the millpond to the impressive Pembroke Castle,a stunning view of the castle,The view over the Mill Pond towards the castle makes staying at this property feel special.,Excellent property with stunning view.
959300,Best for Views,8,9.625,10,9.75,10,0.8,9.06653749,9.389922494,09:29.2,63,88386,17:16.0,SykesPropertyID,SykesPark:0,SykesParkID,76534,302,141544,1,1,1,2,Friday,50.123861,-5.4753109,,HP Cornwall Coast,Mount View,Current,Studio,4,Ticks 1 to 5,4,4,1,0,30500,151500,"Marazion, Cornwall",Other settlement,Cornwall,England,Marazion,Cornwall,13/09/2014,13/09/2014,,,Unknown,Unknown,Unknown,0,15,Fixed Prices,,No,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,criteria met,a fantastic view of Saint Michael's Mount and the whole Bay from the lounge and bedroom windows,We loved watching the sea and tides.,The views are fantastic,Great position overlooking St Michael’s Mount,Couldn’t ask for a nicer view
1110748,Best for Views,8,9.625,10,9.75,12,0.666666667,9.06653749,9.389922494,09:29.2,64,202295,55:54.0,SykesPropertyID,SykesPark:0,SykesParkID,231686,1,464285,1,2,2,3,Saturday,57.750742,-6.996708,,Outer Hebridian Islands,Shalom Cottage,Current,Cottage,5,Ticks 1 to 5,6,5,0,0,884500,102500,"Cairminis, Na h-Eileanan an Iar",Other settlement,Na h-Eileanan an Iar,Scotland,Cairminis,Highlands and Islands,03/12/2021,03/12/2021,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,criteria met,situated in a stunning location with super views from Skye to North Uist,The views are breathtaking across the Sound of Harris,It is positioned by the sea with amazing view of the Harris Sound.,Excellent property with wonderful views.,Amazing views out to sea
1121880,Best for Views,8,9.625,10,9.75,13,0.615384615,9.06653749,9.389922494,09:29.2,65,217590,13:08.0,SykesPropertyID,SykesPark:0,SykesParkID,242974,438,505794,1,2,2,4,Friday,55.58185595,-1.651540948,,HP Northumberland,Lobster Lodge,Current,House detached,4,Ticks 1 to 5,7,4,1,0,632500,421500,"Seahouses, Northumberland",Other settlement,Northumberland,England,Seahouses,Northumberland,14/07/2017,14/07/2017,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,Part - Property Management Only,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,criteria met,the views over the harbour are incredible,the views are exceptional from the balcony and top floor,fantastic views over the harbour,fabulous views overlooking the harbour,Views over the harbour are wonderful
1159391,Best for Views,13,9.307692308,10,9.923076923,29,0.448275862,9.008594557,9.389772119,09:29.2,66,288490,02:02.0,SykesPropertyID,SykesPark:0,SykesParkID,276445,1,614585,1,1,1,1,Friday,53.0809046,-3.43836,,North Wales,Cae Bach,Current,Hut/Pod/Yurt,5,Ticks 1 to 5,2,5,0,0,357500,305500,"Cyffylliog, Denbighshire",Other settlement,Denbighshire,Wales,Cyffylliog,North Wales,28/06/2024,05/07/2024,,,Unknown,Unknown,Unknown,0,16,Super Income Maximisation,,No,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,criteria met,beautiful view,beautiful view,amazing views,The views are absolutely stunning,the views are insane
1150627,Best for Views,10,9.4,10,9.9,17,0.588235294,9.009883741,9.385930245,09:29.2,67,277535,01:28.0,SykesPropertyID,SykesPark:0,SykesParkID,267857,1,589197,1,2,2,3,Friday,53.1306856,-2.0821203,,Peak District & Derbyshire,The Sheiling,Current,House,5,Ticks 1 to 5,6,5,0,0,358500,394500,"Rudyard, Staffordshire",Other settlement,Staffordshire,England,Rudyard,Peak District,09/05/2024,24/05/2024,,,Unknown,Unknown,Unknown,0,15,Full Income Maximisation,,No,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,criteria met,the views were to die for.,the view from the garden was stunning,breathtaking views,Waking up to those views of the lake everyday were fantastic.,the views were amazing
980889,Best for Views,10,9.4,10,9.9,19,0.52631579,9.009883741,9.385930245,09:29.2,68,100580,12:24.0,SykesPropertyID,SykesPark:0,SykesParkID,98531,343,177686,1,1,1,2,Friday,50.6463796,-3.4323138,,HP Devon South Coast,Searles,Current,Detached,5,Ticks 1 to 5,4,5,1,0,84500,299500,"Lympstone, Devon",Other settlement,Devon,England,Lympstone,Devon,23/05/2018,25/05/2018,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,criteria met,with uninterrupted views of the tidal estuary,we whiled away many happy hours just watching the ever changing riverscape from the living room,the most superb position overlooking the ever changing Exe Estuary,Waking up to the sea view every morning is just wonderful.,with amazing views
1084320,Best for Views,7,9.714285714,10,9.714285714,12,0.583333333,9.07045146,9.385128019,09:29.2,69,165437,21:19.0,SykesPropertyID,SykesPark:0,SykesParkID,203890,1,374275,0,0,2,4,Saturday,53.2899865,-3.8225602,,HP - Wales North Coast,The Old Tywyn Post Office,Current,House detached,4,Ticks 1 to 5,8,4,1,0,378500,278500,"Tywyn, Conwy",Other settlement,Conwy,Wales,Tywyn,North Wales,09/08/2022,20/08/2022,,,Unknown,Unknown,Unknown,0,15,Super Income Maximisation,,No,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,criteria met,views to die for,the views are spectacular,Views are fantastic worth the money.,The views from upstairs were stunning,"The views from the 1st floor lounge, across the bay to Conwy, the town, harbour and castle, with the mountains beyond, was mesmerising."
1161279,Best for Views,9,9.444444444,10,9.888888889,12,0.75,9.010403938,9.384020141,09:29.2,70,290806,18:33.0,SykesPropertyID,SykesPark:0,SykesParkID,278268,1,331227,1,2,2,2,Friday,50.1687495,-5.0841469,,HP Cornwall Coast,The Crows Nest,Current,Annex,3,Ticks 1 to 5,4,3,1,0,34500,179500,"Bissom, Cornwall",Other settlement,Cornwall,England,Bissom,Cornwall,30/08/2024,30/08/2024,,,Unknown,Unknown,Unknown,0,18,Fixed Prices,22/07/2025,No,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,criteria met,the views were wonderful,The view from the balcony was amazing.,Brilliant view over falmouth harbour,Beautiful view,views to die for
1159799,Best for Views,9,9.444444444,10,9.888888889,15,0.6,9.010403938,9.384020141,09:29.2,71,288990,22:19.0,SykesPropertyID,SykesPark:0,SykesParkID,276827,1,614884,0,0,1,2,Friday,53.71772,-2.434719,,North West & Lancashire,Priestley�s Retreat,Current,House,5,Ticks 1 to 5,3,5,0,0,424500,371500,"Belthorn, Lancashire",Other settlement,Lancashire,England,Belthorn,Cumbria & The Lake District,13/08/2024,26/08/2024,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,criteria met,wonderful views and scenery,stunning views,fantastic views,The views from all the windows were amazing.,wonderful views
1125354,Best for Views,20,9.25,10,9.8,24,0.833333333,9.039922494,9.383953496,09:29.2,72,219975,10:38.0,SykesPropertyID,SykesPark:0,SykesParkID,244073,1,506247,1,2,3,4,Friday,52.581922,-3.229737,,Mid Wales,Barcud Coch - Red Kite,Current,Lodge,5,Ticks 1 to 5,8,5,0,0,297500,317500,"Fron, Powys",Other settlement,Powys,Wales,Fron,Mid Wales,21/12/2023,22/03/2024,,,Unknown,Unknown,Unknown,0,14,Partial Plus Income Maximisation,,No,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,criteria met,the view—absolutely breathtaking,the most peaceful stunning views,the most fabulous views,opening the curtains to stunning rolling hills,The views were breathtaking
1061984,Best for Views,8,9.5,10,9.875,15,0.533333333,9.010981934,9.381589161,09:29.2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,criteria met,with added bonus of a sea view,great views of the ocean,beautiful sea views from the living room and bedroom,Views of the sea and pier amazing.,An excellent apartment with a lovely sea view.
1018091,Best for Views,8,9.5,10,9.875,12,0.666666667,9.010981934,9.381589161,09:29.2,74,121217,18:09.0,SykesPropertyID,SykesPark:0,SykesParkID,140091,2,225207,1,2,3,3,Saturday,55.226114,-7.703083,,HP Donegal Coast,Ranny Roe,Current,House,4,Ticks 1 to 5,6,4,1,0,,,"Kindrum, County Donegal",Other settlement,County Donegal,Ireland,Kindrum,Ireland,08/08/2019,10/08/2019,,,Unknown,Unknown,Unknown,0,20,Super Income Maximisation,,No,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,criteria met,the view is amazing,stunning views,Beats House and views.,A beautiful view and a well equipped bungalow.,"great views from the main bedroom, living room and sun room over the bay"
953717,Best for Views,8,9.5,10,9.875,21,0.380952381,9.010981934,9.381589161,09:29.2,75,90504,44:32.0,SykesPropertyID,SykesPark:0,SykesParkID,53187,1,86285,1,2,1,2,Saturday,51.0073192,-3.7680506,,Devon,Elworthy View,Current,Semi detached,4,Ticks 1 to 5,4,4,0,0,125500,275500,"Garliford, Devon",Other settlement,Devon,England,Garliford,Devon,20/06/2017,20/06/2017,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No Option Assigned,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,criteria met,wonderful views,unbelievable views,the view from the large dog friendly garden is beautiful,superb views across rolling hills,the views and all countryside is amazing
1139295,Best for Views,8,9.5,10,9.875,18,0.444444444,9.010981934,9.381589161,09:29.2,76,236021,10:48.0,SykesPropertyID,SykesPark:0,SykesParkID,257661,1,487223,1,2,3,4,Friday,54.642628,-1.9014671,,The North East,Forestside View,Current,House,5,Ticks 1 to 5,8,5,0,0,526500,407500,"Woodland, Durham",Other settlement,Durham,England,Woodland,Yorkshire Dales,21/07/2023,21/07/2023,,,Unknown,Unknown,Unknown,0,18,Super Income Maximisation,,No,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,criteria met,the views were amazing WOW,has spectacular countryside views,beautiful views,Beautiful location with 360 views of the unspoilt countryside,the views are sensational
1168762,Best for Views,8,9.5,10,9.875,16,0.5,9.010981934,9.381589161,09:29.2,77,299868,58:43.0,SykesPropertyID,SykesPark:0,SykesParkID,285449,1,236377,0,0,2,4,Friday,52.8613169,-4.1020209,,HP - Wales North West Coast,Bryn Awelon,Current,House detached,4,Ticks 1 to 5,8,4,1,0,331500,258500,"Harlech, Gwynedd",Other settlement,Gwynedd,Wales,Harlech,North Wales,07/02/2025,04/04/2025,,,Unknown,Unknown,Unknown,0,22,Super Income Maximisation,27/05/2026,No,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,criteria met,amazing views,Stunning views,It was absolutely beautiful with a stunning outlook over looking the castle and beach in the distance.,Beautiful views of the sea mountains and harlech castle,the views are stunning
